prac_numbers,numbers,thisN,thisTrialN,thisRepN,practicenumbers_resp.keys,practicenumbers_resp.rt,practicenumbers_resp.duration,monitornumbers_resp.keys,monitornumbers_resp.rt,monitornumbers_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,welcome.started,welcome_words.started,cont_space.started,welcome.stopped,cont_space.keys,cont_space.rt,cont_space.duration,welcome2.started,instruction_preconsent.started,cont_space2.started,welcome2.stopped,cont_space2.keys,cont_space2.rt,cont_space2.duration,consent.started,text.started,key_resp_2.started,consent.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,consent2.started,text_5.started,key_resp_9.started,consent2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,conset3.started,text_7.started,key_resp.started,conset3.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions1.started,text_2.started,key_resp_3.started,instructions1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practicenumbers.started,practicenumbers_resp.started,practice.stopped,trials.practicenumbers_resp.keys,trials.practicenumbers_resp.rt,trials.practicenumbers_resp.duration,instructions2.started,text_4.started,key_resp_6.started,instructions2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,monitor.started,monitornumbers.started,monitornumbers_resp.started,monitor.stopped,trials_2.monitornumbers_resp.keys,trials_2.monitornumbers_resp.rt,trials_2.monitornumbers_resp.duration,end_task.started,text_6.started,key_resp_7.started,text_6.stopped,participant,session,date,expName,psychopyVersion,expStart,
0,3,142,142,0,,,,['9'],[0.012833625005441718],[0.15174566699715797],,,,,0,142,142,142,141.10486779200437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.09623141700285,141.10486779200437,141.10486779200437,141.59264975000406,['9'],[0.012833625005441718],[0.15174566699715797],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,143,143,0,,,,['3'],[0.12229404199752025],[0.1273052079923218],,,,,0,143,143,143,141.6042161249934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.59595870799967,141.6042161249934,141.6042161249934,142.09244249999756,['3'],[0.12229404199752025],[0.1273052079923218],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,144,144,0,,,,['7'],[0.40440987500187475],[None],,,,,0,144,144,144,142.1040178330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.09612516699417,142.1040178330004,142.1040178330004,142.59257437499764,['7'],[0.40440987500187475],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,145,145,0,,,,None,,,,,,,0,145,145,145,142.60404879199632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5957410419942,142.60404879199632,142.60404879199632,143.09229054200114,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,146,146,0,,,,None,,,,,,,0,146,146,146,143.10377895800048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.09590633299376,143.10377895800048,143.10377895800048,143.59258054199745,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,147,147,0,,,,None,,,,,,,0,147,147,147,143.60423766699387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.59693912499642,143.60423766699387,143.60423766699387,144.09208787500393,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,148,148,0,,,,['5'],[0.02256587499869056],[None],,,,,0,148,148,148,144.10264987499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.09475287499663,144.10264987499977,144.10264987499977,144.5925206249958,['5'],[0.02256587499869056],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,149,149,0,,,,['4'],[0.03893187499488704],[0.09575483300432097],,,,,0,149,149,149,144.60355854200316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5961157080019,144.60355854200316,144.60355854200316,145.09250908299873,['4'],[0.03893187499488704],[0.09575483300432097],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,150,150,0,,,,['8'],[0.1694522500038147],[0.08082558299065568],,,,,0,150,150,150,145.10404233299778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.09707912500016,145.10404233299778,145.10404233299778,145.59265808299824,['8'],[0.1694522500038147],[0.08082558299065568],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,151,151,0,,,,None,,,,,,,0,151,151,151,145.60388049999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.59557562500413,145.60388049999892,145.60388049999892,146.0923843329947,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,152,152,0,,,,None,,,,,,,0,152,152,152,146.1091648330039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.09595387500303,146.1091648330039,146.1091648330039,146.59283866699843,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,153,153,0,,,,['9'],[0.4607773330062628],[None],,,,,0,153,153,153,146.60380570800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.59631741700287,146.60380570800044,146.60380570800044,147.090598958006,['9'],[0.4607773330062628],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,154,154,0,,,,None,,,,,,,0,154,154,154,147.1091148330015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.09340579199488,147.1091148330015,147.1091148330015,147.59275224999874,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,155,155,0,,,,['9'],[0.39485641599458177],[0.07593012500728946],,,,,0,155,155,155,147.60508608300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.59748245800438,147.60508608300006,147.60508608300006,148.08612041699234,['9'],[0.39485641599458177],[0.07593012500728946],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,156,156,0,,,,None,,,,,,,0,156,156,156,148.10865245800233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.08930837499793,148.10865245800233,148.10865245800233,148.59251237500575,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,157,157,0,,,,None,,,,,,,0,157,157,157,148.60336249999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.59535041700292,148.60336249999818,148.60336249999818,149.0924369169952,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,158,158,0,,,,['4'],[0.3467954999941867],[0.10354775001178496],,,,,0,158,158,158,149.10357516699878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.09562483300397,149.10357516699878,149.10357516699878,149.5921760420024,['4'],[0.3467954999941867],[0.10354775001178496],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,159,159,0,,,,None,,,,,,,0,159,159,159,149.60334720800165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.59518120800203,149.60334720800165,149.60334720800165,150.09240045800107,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,160,160,0,,,,['5'],[0.163527166005224],[None],,,,,0,160,160,160,150.10389937499713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0962167079997,150.10389937499713,150.10389937499713,150.59277970799303,['5'],[0.163527166005224],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,161,161,0,,,,None,,,,,,,0,161,161,161,150.60391979200358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.59514641699207,150.60391979200358,150.60391979200358,151.0922913329996,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,162,162,0,,,,['8'],[0.1688974589924328],[0.10002758300106507],,,,,0,162,162,162,151.10387041700596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.09612175000075,151.10387041700596,151.10387041700596,151.5928980000026,['8'],[0.1688974589924328],[0.10002758300106507],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,163,163,0,,,,None,,,,,,,0,163,163,163,151.60442612499173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5963357080036,151.60442612499173,151.60442612499173,152.09213266699226,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,164,164,0,,,,['3'],[0.19051633300841786],[0.12420937498973217],,,,,0,164,164,164,152.10397562499566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.09626966700307,152.10397562499566,152.10397562499566,152.59266795800067,['3'],[0.19051633300841786],[0.12420937498973217],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,165,165,0,,,,None,,,,,,,0,165,165,165,152.60460262499691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.5963490830036,152.60460262499691,152.60460262499691,153.09274608299893,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,166,166,0,,,,None,,,,,,,0,166,166,166,153.1036218329973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.09518604200275,153.1036218329973,153.1036218329973,153.592465291993,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,167,167,0,,,,None,,,,,,,0,167,167,167,153.60381908300042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.59614104199864,153.60381908300042,153.60381908300042,154.09249091699894,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,168,168,0,,,,['5'],[0.04996383300749585],[None],,,,,0,168,168,168,154.10308166699542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.09551012500015,154.10308166699542,154.10308166699542,154.59275479200005,['5'],[0.04996383300749585],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,169,169,0,,,,None,,,,,,,0,169,169,169,154.60389358300017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.59643449999567,154.60389358300017,154.60389358300017,155.09284204199503,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,170,170,0,,,,['8'],[0.11179804200946819],[0.08758508299069945],,,,,0,170,170,170,155.10445574999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0969454169972,155.10445574999903,155.10445574999903,155.59264216700103,['8'],[0.11179804200946819],[0.08758508299069945],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,171,171,0,,,,['9'],[0.4718898329883814],[None],,,,,0,171,171,171,155.6042504579964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.59706616699987,155.6042504579964,155.6042504579964,156.08966391699505,['9'],[0.4718898329883814],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,172,172,0,,,,None,,,,,,,0,172,172,172,156.1087853749923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.09277712499897,156.1087853749923,156.1087853749923,156.5925463750027,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,173,173,0,,,,['8'],[0.46188537499983795],[None],,,,,0,173,173,173,156.6039184580004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.59614041699388,156.6039184580004,156.6039184580004,157.08726612500323,['8'],[0.46188537499983795],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,174,174,0,,,,None,,,,,,,0,174,174,174,157.10886379200383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.08990412499406,157.10886379200383,157.10886379200383,157.59266058300273,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,175,175,0,,,,['3'],[0.16005712500191294],[0.11229462499613874],,,,,0,175,175,175,157.6037767079979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.59614612499718,157.6037767079979,157.6037767079979,158.0922435419925,['3'],[0.16005712500191294],[0.11229462499613874],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,176,176,0,,,,['7'],[0.28798712500429247],[0.13486483399174176],,,,,0,176,176,176,158.1034895000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.09537075000117,158.1034895000048,158.1034895000048,158.592650666993,['7'],[0.28798712500429247],[0.13486483399174176],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,177,177,0,,,,None,,,,,,,0,177,177,177,158.60328700000537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5952445419971,158.60328700000537,158.60328700000537,159.09235179200186,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,178,178,0,,,,['8'],[0.039440207998268306],[0.10462462500436231],,,,,0,178,178,178,159.1031890000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.09514329199737,159.1031890000013,159.1031890000013,159.5924113749934,['8'],[0.039440207998268306],[0.10462462500436231],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,179,179,0,,,,['3'],[0.2362291669996921],[0.11943849999806844],,,,,0,179,179,179,159.6037810830021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5953401250008,159.6037810830021,159.6037810830021,160.09271670799353,['3'],[0.2362291669996921],[0.11943849999806844],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,180,180,0,,,,['7'],[0.1887735829950543],[0.09117650000553112],,,,,0,180,180,180,160.11152341699926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1059184170008,160.11152341699926,160.11152341699926,160.5928252080048,['7'],[0.1887735829950543],[0.09117650000553112],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,181,181,0,,,,None,,,,,,,0,181,181,181,160.6052325000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5973614579998,160.6052325000055,160.6052325000055,161.0924216669955,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,182,182,0,,,,['4'],[0.05527591700956691],[0.13226383298751898],,,,,0,182,182,182,161.10384245800378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.09622412499448,161.10384245800378,161.10384245800378,161.59230495800148,['4'],[0.05527591700956691],[0.13226383298751898],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,183,183,0,,,,None,,,,,,,0,183,183,183,161.60378937500354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.59545029199217,161.60378937500354,161.60378937500354,162.09252325000125,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,184,184,0,,,,['8'],[0.015997082999092527],[0.107299959010561],,,,,0,184,184,184,162.1041331669985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0969966249977,162.1041331669985,162.1041331669985,162.5921912079939,['8'],[0.015997082999092527],[0.107299959010561],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,185,185,0,,,,['3'],[0.026986249999026768],[0.12329504199442454],,,,,0,185,185,185,162.60388812499878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.59526358300354,162.60388812499878,162.60388812499878,163.09246179199545,['3'],[0.026986249999026768],[0.12329504199442454],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,186,186,0,,,,['5'],[0.13258779200259596],[None],,,,,0,186,186,186,163.1039391249942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.09628458299267,163.1039391249942,163.1039391249942,163.59234787500463,['5'],[0.13258779200259596],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,187,187,0,,,,None,,,,,,,0,187,187,187,163.60375645800377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.59594600000128,163.60375645800377,163.60375645800377,164.0924170829967,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,188,188,0,,,,['8'],[0.047584707994246855],[0.10885695900651626],,,,,0,188,188,188,164.10359562499798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.09538050000265,164.10359562499798,164.10359562499798,164.59221683299984,['8'],[0.047584707994246855],[0.10885695900651626],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,189,189,0,,,,['3'],[0.053472875006264076],[0.08426379099546466],,,,,0,189,189,189,164.60388004199194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5958799170039,164.60388004199194,164.60388004199194,165.0927630829974,['3'],[0.053472875006264076],[0.08426379099546466],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,190,190,0,,,,None,,,,,,,0,190,190,190,165.1039553330047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.09603633299412,165.1039553330047,165.1039553330047,165.59234775000368,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,191,191,0,,,,None,,,,,,,0,191,191,191,165.60937337500218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.59546304200194,165.60937337500218,165.60937337500218,166.09224516700488,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,192,192,0,,,,['8'],[0.02748470799997449],[0.1029824579891283],,,,,0,192,192,192,166.10326124999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.09550220800156,166.10326124999847,166.10326124999847,166.59249316700152,['8'],[0.02748470799997449],[0.1029824579891283],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,193,193,0,,,,None,,,,,,,0,193,193,193,166.60390595799254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.59640562499408,166.60390595799254,166.60390595799254,167.0923677499959,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,194,194,0,,,,None,,,,,,,0,194,194,194,167.10414083300566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.09655158300302,167.10414083300566,167.10414083300566,167.5922740419919,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,195,195,0,,,,['5'],[0.3842602079967037],[None],,,,,0,195,195,195,167.60526595800184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.59742866699526,167.60526595800184,167.60526595800184,168.09246987500228,['5'],[0.3842602079967037],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,196,196,0,,,,['4'],[0.4143697089893976],[None],,,,,0,196,196,196,168.10681341700547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0968944579945,168.10681341700547,168.10681341700547,168.59220229199855,['4'],[0.4143697089893976],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,197,197,0,,,,None,,,,,,,0,197,197,197,168.60485424999206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.59506604200578,168.60485424999206,168.60485424999206,169.09206804199493,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,198,198,0,,,,['8'],[0.19302533401059918],[0.08467466599540785],,,,,0,198,198,198,169.10259487500298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.09476483300386,169.10259487500298,169.10259487500298,169.5925285830017,['8'],[0.19302533401059918],[0.08467466599540785],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,199,199,0,,,,None,,,,,,,0,199,199,199,169.60393425000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.59564816700004,169.60393425000075,169.60393425000075,170.09223262500018,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.28959208300512,170.29556362499716,170.29556362499716,171.3090317919996,,,,,,,
